id,lesson_id,class_id,title,department,teacher,start_date,end_date,capacity,duration_hours,days,min_price,max_price,is_active,updated_at
69940c1c4823f69bb80270e3,6085,373826,طراحی و راه‌اندازی رادیو اینترنتی و رسانه های صوتی,فرهنگ، ارتباط و رسانه,,1405-02-01,1405-02-20,6,18,یکشنبه ساعت 17:30 تا 20:30 | سه شنبه ساعت 17:30 تا 20:30,42000000,42000000,True,1404-12-06
69956cb007b45f47270e930b,5704,373921,بافت موی پایه,دانش سلامت,,1405-02-01,1405-05-06,5,30,سه شنبه ساعت 17:00 تا 19:00,65000000,65000000,True,1404-12-06
69957081a9695900740f7a03,3979,373950,کارگاه شیرینی و دسرهای کافه ای,تشریفات و گردشگری,,1405-02-01,1405-02-15,4,9,سه شنبه ساعت 14:00 تا 18:00,50400000,50400000,True,1404-12-06
699570a026daf493a204d183,3810,373952,مدیریت کافی شاپ,تشریفات و گردشگری,,1405-02-01,1405-04-09,4,32,سه شنبه ساعت 15:00 تا 18:00,104000000,104000000,True,1404-12-06
6999a9da9b30008d650e20a3,411414138,374366,طراحی لباس مفهومی,فناوری مد و پوشاک,,1405-02-01,1405-04-30,5,42,سه شنبه ساعت 10:00 تا 13:00,48000000,48000000,True,1404-12-06
6999b9941f999cfa7c0cf2b3,5741,374399,ادمین تخصصی اینستاگرام,تولید محتوا,,1405-02-01,1405-03-19,8,30,سه شنبه ساعت 17:00 تا 21:00,60000000,60000000,True,1404-12-06
6999bc05b5a81c673a090825,6518,374414,تولید محتوای ویدیویی,هنر و سینما,,1405-02-01,1405-05-27,8,65,سه شنبه ساعت 17:00 تا 21:00,97000000,97000000,True,1404-12-06
699d5abdda227d6d190ad61b,5583,374908,پتینه پیشرفته,هنر و سینما,,1405-02-01,1405-02-22,6,20,سه شنبه ساعت 09:00 تا 14:00,63300000,63300000,True,1404-12-06
68ea3a6d086f8484bd013234,3266,361859,Exchange Server 2019,فناوری اطلاعات و ارتباطات,پدرام حسین نخعی,1405-02-02,1405-04-31,7,55,چهارشنبه ساعت 13:30 تا 17:30,93000000,93000000,True,1404-12-06
6933dc6700110112dd080ad6,6456,367014,(HTML & CSS (Web Design I,فناوری اطلاعات و ارتباطات,تورج آرمین پور,1405-02-02,1405-04-17,16,60,چهارشنبه ساعت 09:00 تا 14:00,45000000,56000000,True,1404-12-06
6933dcb04ada285e60009193,6459,367015,طراحی وب سایت (Web Design Pack),فناوری اطلاعات و ارتباطات,تورج آرمین پور,1405-02-02,1405-09-18,15,170,چهارشنبه ساعت 09:00 تا 14:00,150000000,187000000,True,1404-12-06
695625d032e8da66c508cff3,132017130,369730,مقدمه ای بر الگوریتم و برنامه نویسی,فناوری اطلاعات و ارتباطات,,1405-02-02,1405-04-17,13,40,چهارشنبه ساعت 17:00 تا 21:00,33000000,33000000,True,1404-12-06
695b7e7c1bda14eabf0389c8,6457,369998,Responsive & Bootstrap (Web Design II),فناوری اطلاعات و ارتباطات,تورج آرمین پور,1405-02-02,1405-03-27,16,44,چهارشنبه ساعت 14:30 تا 19:30,50000000,63000000,True,1404-12-06
696c85dae0a2d1276c0246ee,391212125,370761,طراحی معماری و دکوراسیون داخلی مقدماتی,معماری,,1405-02-02,1405-04-20,14,132,شنبه ساعت 16:00 تا 20:00 | دوشنبه ساعت 16:00 تا 20:00 | چهارشنبه ساعت 16:00 تا 20:00,171000000,171000000,True,1404-12-06
696c8705af6b1424a6007373,5999,370762,پکیج طراحی دکوراسیون داخلی از مقدماتی تا پیشرفته,معماری,,1405-02-02,1405-09-30,10,405,شنبه ساعت 16:00 تا 20:00 | دوشنبه ساعت 16:00 تا 20:00 | چهارشنبه ساعت 16:00 تا 20:00,529000000,529000000,True,1404-12-06
69902105433fd3076802bde3,4669,373383,Wordpress & SEO PACK,فناوری اطلاعات و ارتباطات,,1405-02-02,1405-06-25,12,75,چهارشنبه ساعت 17:00 تا 21:00,124000000,124000000,True,1404-12-06
69940b299eb858ad420c1a84,6084,373821,متخصص ارشد روابط عمومی در دنیای دیجیتال (Digital Master PR),فرهنگ، ارتباط و رسانه,,1405-02-02,1405-03-13,6,36,شنبه ساعت 17:30 تا 20:30 | چهارشنبه ساعت 17:30 تا 20:30,62000000,62000000,True,1404-12-06
69940b632247877db2089034,6088,373822,خبرنگاری حرفه ای در دنیای دیجیتال,فرهنگ، ارتباط و رسانه,,1405-02-02,1405-02-26,6,24,شنبه ساعت 14:30 تا 17:30 | چهارشنبه ساعت 14:30 تا 17:30,45000000,45000000,True,1404-12-06
69940f5b948bf69ac00520a9,6220,373829,تهیه و تولید مستندها و گزارشهای خبری ، پرتره و تاریخی برای رسانه ها و شبکه های تلویزیونی,فرهنگ، ارتباط و رسانه,,1405-02-02,1405-03-13,6,36,شنبه ساعت 11:30 تا 14:30 | چهارشنبه ساعت 11:30 تا 14:30,68500000,68500000,True,1404-12-06
6994104581cc89c5ad0dde67,6471,373830,کارگاه استاندارد جهانی ارتباطات در بحران و اعتبار برند سازمانی,فرهنگ، ارتباط و رسانه,,1405-02-02,1405-02-02,6,8,چهارشنبه ساعت 08:00 تا 16:00,24000000,24000000,True,1404-12-06
699410ead205e634b601b353,6246,373831,کارگاه سناریو نویسی در روابط عمومی (رویکرد کاربردی),فرهنگ، ارتباط و رسانه,,1405-02-02,1405-02-14,6,12,دوشنبه ساعت 08:30 تا 11:30 | چهارشنبه ساعت 08:30 تا 11:30,21600000,21600000,True,1404-12-06
6999b32d8be5f108b7099a03,6217,374379,تولید محتوا با موبایل (موبایل گرافی),تولید محتوا,,1405-02-02,1405-06-18,6,35,چهارشنبه ساعت 14:00 تا 16:00,55000000,55000000,True,1404-12-06
6999b3cf724c5d16700cfc64,3811,374382,پکیج طراحی کاراکتر و نقاشی دیجیتال 1,هنر و سینما,,1405-02-02,1405-06-18,3,72,چهارشنبه ساعت 16:00 تا 20:00,94000000,94000000,True,1404-12-06
692ea1b097eb17f0640d6cc4,431312124,366755,فتوشاپ و ایلاستریتور,هنر و سینما,,1405-02-03,1405-06-05,11,80,پنجشنبه ساعت 15:00 تا 20:00,94000000,94000000,True,1404-12-06
694bb92c74785f35f20a1fb3,3685,369087,CCNP Enterprise Package,فناوری اطلاعات و ارتباطات,,1405-02-03,1405-06-13,6,160,جمعه ساعت 17:00 تا 21:00 | پنجشنبه ساعت 17:00 تا 21:00,180000000,180000000,True,1404-12-06
695b7f5c46abc698850695f3,5575,370006,ICDL Pack 2021,فناوری اطلاعات و ارتباطات,مریم رفیع فرحزادی,1405-02-03,1405-07-30,16,131,پنجشنبه ساعت 09:00 تا 14:00,63000000,81000000,True,1404-12-06
695b7fa0f2597e9f2e02476b,5571,370007,ICDL 2021 Level 1,فناوری اطلاعات و ارتباطات,مریم رفیع فرحزادی,1405-02-03,1405-05-01,16,68,پنجشنبه ساعت 09:00 تا 14:00,38000000,49000000,True,1404-12-06
695e13ef21c70fbf93096994,182113128,370164,درایوهای AC,برق و الکترونیک,,1405-02-03,1405-02-31,4,21,پنجشنبه ساعت 14:00 تا 19:00,73000000,73000000,True,1404-12-06
695e58178938c4332a07f066,431314131,370241,ایلاستریتور,هنر و سینما,,1405-02-03,1405-03-21,5,40,پنجشنبه ساعت 08:00 تا 14:00,54000000,54000000,True,1404-12-06
696e1b9f9f1f02d0700e9fc9,132017130,371022,مقدمه ای بر الگوریتم و برنامه نویسی,فناوری اطلاعات و ارتباطات,آرشام حاجب,1405-02-03,1405-03-21,20,40,پنجشنبه ساعت 09:00 تا 14:00,28000000,33000000,True,1404-12-06
6970a47c32376883030957b3,5303,371236,سئو و بهینه سازی موتورهای جست و جو (SEO),فناوری اطلاعات و ارتباطات,,1405-02-03,1405-03-21,3,40,پنجشنبه ساعت 08:00 تا 14:00,83000000,83000000,True,1404-12-06
697da7ac83dfe1b51a0cd2d9,431314130,372098,فتوشاپ نسخه مقدماتی تا پیشرفته,هنر و سینما,,1405-02-03,1405-05-01,1,60,پنجشنبه ساعت 15:00 تا 20:00,56000000,56000000,True,1404-12-06
69898c5a6218727e9207fe63,4924,373022,جامع مدیریت منابع انسانی (HRM),مدیریت و کسب و کار,,1405-02-03,1405-07-02,9,100,پنجشنبه ساعت 14:30 تا 19:30,128700000,161700000,True,1404-12-06
69907e761a1f3ed5c9040d39,3064,373466,موشن گرافیک,هنر و سینما,,1405-02-03,1405-07-16,5,130,پنجشنبه ساعت 08:00 تا 14:00,174000000,174000000,True,1404-12-06
69907f013ad0bc88480b16ab,431312124,373468,فتوشاپ و ایلاستریتور,هنر و سینما,,1405-02-03,1405-05-15,4,80,پنجشنبه ساعت 08:00 تا 14:00,94000000,94000000,True,1404-12-06
69907f657bb8553a870ab3a3,4810,373471,فتوشاپ مقدماتی تا پیشرفته,هنر و سینما,,1405-02-03,1405-04-18,5,50,پنجشنبه ساعت 09:00 تا 14:00,56000000,56000000,True,1404-12-06
6991b05175d7f8ca05028cea,154212125,373576,تحلیل های آماری داده ها به کمک نرم افزار SPSS - سطح یک,علوم مهندسی,,1405-02-03,1405-02-31,8,24,پنجشنبه ساعت 13:00 تا 18:00,45000000,45000000,True,1404-12-06
6991b494c09c44d9a5054e73,6183,373586,مبانی هوش مصنوعی برای نوجوانان,کودک و نوجوان,,1405-02-03,1405-03-07,5,24,پنجشنبه ساعت 09:00 تا 13:00,62000000,64400000,True,1404-12-06
699597d94055ac507b09e796,5679,374049,Programming with Python,فناوری اطلاعات و ارتباطات,,1405-02-03,1405-03-28,4,60,جمعه ساعت 09:00 تا 13:00 | پنجشنبه ساعت 09:00 تا 13:00,88000000,88000000,True,1404-12-06
699696e9f88b344494096934,4046,374137,Python Web Development With Django,فناوری اطلاعات و ارتباطات,,1405-02-03,1405-03-21,4,50,جمعه ساعت 17:00 تا 21:00 | پنجشنبه ساعت 13:00 تا 17:00,74000000,74000000,True,1404-12-06
6996996fddd22d53de0ddb9b,3685,374151,CCNP Enterprise Package,فناوری اطلاعات و ارتباطات,,1405-02-03,1405-07-02,5,160,جمعه ساعت 17:00 تا 21:00 | پنجشنبه ساعت 17:00 تا 21:00,180000000,180000000,True,1404-12-06
6996f1d37024f82b3e09ce82,431315127,374227,طراحی لوگو و هویت بصری,هنر و سینما,,1405-02-03,1405-04-05,4,50,جمعه ساعت 17:00 تا 20:00 | پنجشنبه ساعت 17:00 تا 20:00,65300000,65300000,True,1404-12-06
6999af4a7c323e06ae0e3b63,431314130,374375,فتوشاپ نسخه مقدماتی تا پیشرفته,هنر و سینما,,1405-02-03,1405-04-18,4,60,پنجشنبه ساعت 08:00 تا 14:00,51000000,56000000,True,1404-12-06
6999bb248488d4ecfa029ca3,5679,374407,Programming with Python,فناوری اطلاعات و ارتباطات,,1405-02-03,1405-05-01,10,60,پنجشنبه ساعت 08:00 تا 13:00,88000000,88000000,True,1404-12-06
692ac57740c585dc38017ed3,431314131,366424,ایلاستریتور,هنر و سینما,,1405-02-04,1405-03-22,4,40,جمعه ساعت 09:00 تا 15:00,54000000,54000000,True,1404-12-06
6933fa04f26022b4ae0dd0e4,3862,367045,نحوه تهیه اظهارنامه مالیاتی,علوم مالی و حسابداری,,1405-02-04,1405-02-18,6,10,جمعه ساعت 14:00 تا 18:00,17500000,17500000,True,1404-12-06
69465a96a0e08c6bc60ef208,5542,368606,Deep Learning with Python,فناوری اطلاعات و ارتباطات,فاطمه رفیع پور,1405-02-04,1405-04-05,13,60,جمعه ساعت 08:00 تا 14:00,94000000,117000000,True,1404-12-06
695b7fdabc55b01a5f013aa3,6459,370008,طراحی وب سایت (Web Design Pack),فناوری اطلاعات و ارتباطات,کبری حیدری,1405-02-04,1405-09-20,16,170,جمعه ساعت 09:00 تا 14:00,150000000,187000000,True,1404-12-06
695b8046497b1c3bb20136a6,6456,370011,(HTML & CSS (Web Design I,فناوری اطلاعات و ارتباطات,کبری حیدری,1405-02-04,1405-04-19,13,60,جمعه ساعت 09:00 تا 14:00,45000000,56000000,True,1404-12-06
696f843193a7bba7990a7262,132018137,371150,Java EE 8 programming,فناوری اطلاعات و ارتباطات,سید احمد مصباح,1405-02-04,1405-04-05,10,50,جمعه ساعت 14:30 تا 19:30,65000000,81000000,True,1404-12-06
6987273ea627e8c4580b83a2,5679,372865,Programming with Python,فناوری اطلاعات و ارتباطات,فاطمه رفیع پور,1405-02-04,1405-04-26,16,60,جمعه ساعت 14:00 تا 19:00,70000000,88000000,True,1404-12-06
698b0efee644adba050e2bf3,154212123,373215,MATLAB سطح یک,علوم مهندسی,,1405-02-04,1405-03-15,10,32,جمعه ساعت 13:00 تا 18:00,59000000,59000000,True,1404-12-06
698da053082adfb57307af54,5596,373306,الکترونیک صنعتی,برق و الکترونیک,,1405-02-04,1405-04-12,5,50,جمعه ساعت 09:00 تا 14:00,74000000,74000000,True,1404-12-06
6990139811e67b2c5b0961e4,4635,373366,HTML & CSS I,کودک و نوجوان,,1405-02-04,1405-05-02,8,39,جمعه ساعت 14:00 تا 17:00,60500000,66100000,True,1404-12-06
69901c87eba2d207c9013bcc,191712130,373377,رباتیک مقدماتی,کودک و نوجوان,,1405-02-04,1405-04-12,5,20,جمعه ساعت 14:00 تا 16:00,48300000,48300000,True,1404-12-06
69942bbd334fce24270fb4b4,391412129,373853,نرم افزار Revit معماری,معماری,,1405-02-04,1405-04-19,12,51,جمعه ساعت 08:00 تا 13:00,89000000,89000000,True,1404-12-06
6999b6776bda49306f0f6203,4919,374388,عکاسی دیجیتال,هنر و سینما,,1405-02-04,1405-05-02,3,78,جمعه ساعت 08:00 تا 14:00,85900000,85900000,True,1404-12-06
6999b71af6ad34edd70bff42,6519,374390,عکاسی با موبایل,تولید محتوا,,1405-02-04,1405-03-08,4,35,جمعه ساعت 08:00 تا 14:00,46100000,46100000,True,1404-12-06
6999b8348f8688b4040957f5,431213158,374392,کارگاه عکاسی پرتره,هنر و سینما,,1405-02-04,1405-03-22,4,40,جمعه ساعت 14:00 تا 20:00,87800000,87800000,True,1404-12-06
6999b96915a6e30e49060dec,431213166,374397,کارگاه عکاسی صنعتی و تبلیغاتی,هنر و سینما,,1405-02-04,1405-03-22,5,40,جمعه ساعت 14:00 تا 20:00,88400000,88400000,True,1404-12-06
6999bbc139682b0344006fd4,6520,374410,فیلم برداری با موبایل,تولید محتوا,,1405-02-04,1405-02-25,4,24,جمعه ساعت 14:00 تا 20:00,44100000,44100000,True,1404-12-06
699ab862e1c486bd510f5263,3866,374465,حسابداری مالی بازرگانی,علوم مالی و حسابداری,,1405-02-04,1405-03-29,4,40,جمعه ساعت 09:00 تا 14:00,43800000,43800000,True,1404-12-06
699d51300b833017210b51d2,5968,374883,تولید محتوا با کپ کات,تولید محتوا,,1405-02-04,1405-03-01,4,25,جمعه ساعت 14:30 تا 19:30,50000000,50000000,True,1404-12-06
699d826668a1fd7de20e2a24,4610,374944,موتور بازی سازی یونیتی,فناوری اطلاعات و ارتباطات,,1405-02-04,1405-05-09,8,70,جمعه ساعت 13:00 تا 18:00,126000000,126000000,True,1404-12-06
699d8687310b314861060993,5619,374951,Microsoft Office Excel 2021 Expert,فناوری اطلاعات و ارتباطات,,1405-02-04,1405-03-08,12,30,جمعه ساعت 08:00 تا 13:00,35000000,44000000,True,1404-12-06
68eba277e694ecb93202c442,6364,361980,MCSA PACK 2025,فناوری اطلاعات و ارتباطات,پدرام حسین نخعی,1405-02-05,1406-03-08,16,230,شنبه ساعت 20:30 تا 22:30 | دوشنبه ساعت 20:30 تا 22:30,173000000,218000000,True,1404-12-06
68ecd8ba893f0b70a8038716,131612129,362063,Network+,فناوری اطلاعات و ارتباطات,پدرام حسین نخعی,1405-02-05,1405-03-23,16,30,شنبه ساعت 20:30 تا 22:30 | دوشنبه ساعت 20:30 تا 22:30,15000000,20000000,True,1404-12-06
6978c4e785d84e56a5000773,5976,371835,تلفیقی Word+Excel 2021,فناوری اطلاعات و ارتباطات,,1405-02-05,1405-02-21,5,48,شنبه ساعت 08:00 تا 14:00 | دوشنبه ساعت 08:00 تا 14:00 | چهارشنبه ساعت 08:00 تا 14:00,38000000,45000000,True,1404-12-06
697a1b3b02c87596b3098ca3,5336,371976,کوتاه کردن مو (کوپ),دانش سلامت,,1405-02-05,1405-04-06,5,30,شنبه ساعت 11:00 تا 14:00,57200000,57200000,True,1404-12-06
697a1b667c2e474d3700eee4,5344,371977,احیا و صافی مو,دانش سلامت,,1405-02-05,1405-04-06,5,30,شنبه ساعت 11:00 تا 14:00,57200000,57200000,True,1404-12-06
698dcf491b8f1fe00500a273,132017130,373328,مقدمه ای بر الگوریتم و برنامه نویسی,فناوری اطلاعات و ارتباطات,,1405-02-05,1405-03-11,4,40,شنبه ساعت 17:30 تا 21:00 | دوشنبه ساعت 17:30 تا 21:00,28000000,33000000,True,1404-12-06
69902e8e769d3e300c096783,5344,373403,احیا و صافی مو,دانش سلامت,,1405-02-05,1405-04-06,10,30,شنبه ساعت 11:00 تا 14:00,57200000,57200000,True,1404-12-06
69917de2569758276e05dd73,341513127,373522,مراقبت از پوست، مو و زیبایی,دانش سلامت,,1405-02-05,1405-03-23,3,60,شنبه ساعت 10:00 تا 14:00 | دوشنبه ساعت 10:00 تا 14:00,126400000,126400000,True,1404-12-06
6991bf8fdd3fa281440f8ab3,5690,373599,MTCNA,فناوری اطلاعات و ارتباطات,,1405-02-05,1405-03-13,4,32,شنبه ساعت 17:00 تا 20:00 | چهارشنبه ساعت 17:00 تا 20:00,36000000,47000000,True,1404-12-06
699429f29cabe887da0e08a7,391412131,373847,اتوکد دوبعدی معماری,معماری,,1405-02-05,1405-03-16,13,42,شنبه ساعت 08:00 تا 14:00,75000000,75000000,True,1404-12-06
69959748b9d499b5ee0255d3,5605,374046,دوره طراحی رابط و تجربه کاربری (UI/UX),فناوری اطلاعات و ارتباطات,,1405-02-05,1405-03-16,4,40,شنبه ساعت 13:00 تا 17:00 | سه شنبه ساعت 15:00 تا 17:00,68000000,68000000,True,1404-12-06
6996efffe85f781b20072bf3,6094,374225,تصویرسازی 1,هنر و سینما,,1405-02-05,1405-02-28,4,36,شنبه ساعت 17:30 تا 21:00 | دوشنبه ساعت 17:30 تا 21:00 | چهارشنبه ساعت 17:30 تا 21:00,45500000,45500000,True,1404-12-06
6999abce859ac5f32a0d91b4,6518,374368,تولید محتوای ویدیویی,هنر و سینما,,1405-02-05,1405-03-20,6,65,شنبه ساعت 09:00 تا 14:00 | چهارشنبه ساعت 09:00 تا 14:00,97000000,97000000,True,1404-12-06
6999ac1b11ad823821062776,431213156,374369,پریمیر,هنر و سینما,,1405-02-05,1405-04-22,6,48,شنبه ساعت 14:00 تا 16:00 | دوشنبه ساعت 14:00 تا 16:00,57000000,66000000,True,1404-12-06
6999ac77b6ad5286ff0335c3,431314130,374370,فتوشاپ نسخه مقدماتی تا پیشرفته,هنر و سینما,,1405-02-05,1405-03-23,5,60,شنبه ساعت 16:00 تا 20:00 | دوشنبه ساعت 16:00 تا 20:00,51000000,56000000,True,1404-12-06
699aba512d1d5d77070eea7a,4997,374476,دوره پیشرفته تحلیل و معامله‌گری رمز ارزها (ارز دیجیتال),علوم مالی و حسابداری,,1405-02-05,1405-05-03,3,42,شنبه ساعت 17:30 تا 20:30,109500000,109500000,True,1404-12-06
699c137c6c0ebdaa56003b33,6238,374735,ورکشاپ گل های فشن و استامپ ورک,فناوری مد و پوشاک,,1405-02-05,1405-03-09,7,16,شنبه ساعت 11:00 تا 14:00,64000000,64000000,True,1404-12-06
699ea367f1ee7de21e0692d3,431314131,375037,ایلاستریتور,هنر و سینما,,1405-02-05,1405-03-09,4,40,شنبه ساعت 13:00 تا 17:00 | چهارشنبه ساعت 13:00 تا 17:00,44000000,54000000,True,1404-12-06
692ac7d83fb38297b50ddae4,6057,366427,طراحی داشبوردهای هوش تجاری با PowerBI,فناوری اطلاعات و ارتباطات,,1405-02-06,1405-03-03,4,30,یکشنبه ساعت 17:30 تا 21:00 | سه شنبه ساعت 17:30 تا 21:00,40000000,50000000,True,1404-12-06
695bb90dcd284b05550e08a6,6139,370066,نرم افزار کیوبیس,هنر و سینما,,1405-02-06,1405-03-03,4,30,یکشنبه ساعت 17:30 تا 21:00 | سه شنبه ساعت 17:30 تا 21:00,57000000,57000000,True,1404-12-06
696e1caea1a3a01d800a75f6,5573,371023,ICDL 2021 Level 2,فناوری اطلاعات و ارتباطات,معصومه فاتح,1405-02-06,1405-04-14,15,63,یکشنبه ساعت 14:30 تا 17:30 | سه شنبه ساعت 14:30 تا 17:30,35000000,44000000,True,1404-12-06
696e1cef1714b83a8a074ea2,5578,371025,Microsoft Office Excel 2021,فناوری اطلاعات و ارتباطات,معصومه فاتح,1405-02-06,1405-02-29,16,24,یکشنبه ساعت 14:30 تا 17:30 | سه شنبه ساعت 14:30 تا 17:30,23000000,28000000,True,1404-12-06
69788f73464ad973b905e5e3,6459,371779,طراحی وب سایت (Web Design Pack),فناوری اطلاعات و ارتباطات,,1405-02-06,1405-07-26,3,170,یکشنبه ساعت 17:30 تا 21:00 | سه شنبه ساعت 17:30 تا 21:00,150000000,187000000,True,1404-12-06
6979e48daf2b3d2f4607e085,3869,371884,حسابداری ویژه بازار کار,علوم مالی و حسابداری,,1405-02-06,1405-07-05,6,180,یکشنبه ساعت 16:00 تا 20:00 | سه شنبه ساعت 16:00 تا 20:00,177600000,177600000,True,1404-12-06
6979ed11d4e04ff93d0a7f55,3865,371912,حسابداری مالی خدماتی,علوم مالی و حسابداری,,1405-02-06,1405-03-17,6,50,یکشنبه ساعت 16:00 تا 20:00 | سه شنبه ساعت 16:00 تا 20:00,53900000,53900000,True,1404-12-06
6979efeafc451cc980036423,391412134,371919,فتوشاپ برای معماری,معماری,,1405-02-06,1405-02-27,5,21,یکشنبه ساعت 09:00 تا 12:00 | سه شنبه ساعت 09:00 تا 12:00,49000000,49000000,True,1404-12-06
69871d55a7e88ab374043833,6456,372795,(HTML & CSS (Web Design I,فناوری اطلاعات و ارتباطات,,1405-02-06,1405-04-02,3,60,یکشنبه ساعت 17:30 تا 21:00 | سه شنبه ساعت 17:30 تا 21:00,45000000,56000000,True,1404-12-06
698dd273897235e76c05a345,5544,373331,Data Analysis with Python,فناوری اطلاعات و ارتباطات,,1405-02-06,1405-03-05,4,30,یکشنبه ساعت 18:00 تا 21:00 | سه شنبه ساعت 18:00 تا 21:00,40000000,50000000,True,1404-12-06
699037bcee940397c104668e,5704,373414,بافت موی پایه,دانش سلامت,,1405-02-06,1405-04-07,8,30,یکشنبه ساعت 11:00 تا 14:00,65000000,65000000,True,1404-12-06
6990896cb1ab47670d098533,6321,373483,دوره جامع طراحی لباس,فناوری مد و پوشاک,,1405-02-06,1405-10-27,7,300,یکشنبه ساعت 16:00 تا 20:00 | سه شنبه ساعت 16:00 تا 20:00,261000000,261000000,True,1404-12-06
699089cdf7c1498df3030e12,6311,373484,طراحی لباس مقدماتی,فناوری مد و پوشاک,,1405-02-06,1405-06-17,5,150,یکشنبه ساعت 16:00 تا 20:00 | سه شنبه ساعت 16:00 تا 20:00,135000000,135000000,True,1404-12-06
699416f0066852c94007ab83,431312124,373839,فتوشاپ و ایلاستریتور,هنر و سینما,علی طاهریان,1405-02-06,1405-05-04,12,80,یکشنبه ساعت 17:00 تا 20:00 | سه شنبه ساعت 17:00 تا 20:00,94000000,94000000,True,1404-12-06
69956d2165cc786b8804da53,341615130,373927,تکنسین داروخانه (نسخه خوانی),دانش سلامت,,1405-02-06,1405-03-24,5,60,یکشنبه ساعت 17:00 تا 21:00 | سه شنبه ساعت 17:00 تا 21:00,71500000,71500000,True,1404-12-06
699578caf468bf78ed0f7e15,4810,373991,فتوشاپ مقدماتی تا پیشرفته,هنر و سینما,,1405-02-06,1405-03-17,4,50,یکشنبه ساعت 17:00 تا 21:00 | سه شنبه ساعت 17:00 تا 21:00,56000000,56000000,True,1404-12-06
6999acff12d9952d6a0853e3,431213124,374371,تدوین و ساخت تیزرهای تبلیغاتی,هنر و سینما,,1405-02-06,1405-07-28,3,246,یکشنبه ساعت 09:00 تا 14:00 | سه شنبه ساعت 09:00 تا 14:00,278000000,278000000,True,1404-12-06
6999adafbb01cf3240000022,431314131,374372,ایلاستریتور,هنر و سینما,,1405-02-06,1405-04-09,6,40,یکشنبه ساعت 14:00 تا 16:00 | سه شنبه ساعت 14:00 تا 16:00,44000000,54000000,True,1404-12-06
6999ae3977c8e607740db223,431213154,374373,افترافکت (After Effects),هنر و سینما,,1405-02-06,1405-04-09,6,78,یکشنبه ساعت 16:00 تا 20:00 | سه شنبه ساعت 16:00 تا 20:00,83000000,98000000,True,1404-12-06
6999b09e742a4ab21100f784,431314123,374377,نرم افزار Corel Draw,هنر و سینما,,1405-02-06,1405-03-24,6,30,یکشنبه ساعت 14:00 تا 16:00 | سه شنبه ساعت 14:00 تا 16:00,34000000,47000000,True,1404-12-06
6999b21e4caa05b9f10e2b44,431313132,374378,نرم افزار Indesign,هنر و سینما,,1405-02-06,1405-03-24,8,30,یکشنبه ساعت 14:00 تا 16:00 | سه شنبه ساعت 14:00 تا 16:00,39000000,47000000,True,1404-12-06
699ab9074ff140a8810e5ff9,3867,374470,حسابداری مکانیزه,علوم مالی و حسابداری,,1405-02-06,1405-02-27,3,20,یکشنبه ساعت 17:30 تا 20:30 | سه شنبه ساعت 17:30 تا 20:30,31000000,31000000,True,1404-12-06
699ac5303a02b33034021893,5679,374489,Programming with Python,فناوری اطلاعات و ارتباطات,,1405-02-06,1405-03-24,4,60,یکشنبه ساعت 17:00 تا 21:00 | سه شنبه ساعت 17:00 تا 21:00,70000000,88000000,True,1404-12-06
699ea19abc9a8ee0ab050ec3,431214134,375036,Zbrush,هنر و سینما,,1405-02-06,1405-03-12,6,40,یکشنبه ساعت 17:30 تا 21:00 | سه شنبه ساعت 17:30 تا 21:00,62400000,62400000,True,1404-12-06
69494f7fa4dad81b290f58f4,3004,368850,کارگردانی سینما,هنر و سینما,,1405-02-07,1405-03-25,5,48,دوشنبه ساعت 17:30 تا 21:00 | چهارشنبه ساعت 17:30 تا 21:00,71500000,71500000,True,1404-12-06
69901168da49f28a0a06cd33,4827,373363,پکیج طراحی گرافیک,هنر و سینما,,1405-02-07,1405-07-01,4,216,شنبه ساعت 17:00 تا 20:30 | دوشنبه ساعت 17:00 تا 20:30 | چهارشنبه ساعت 17:00 تا 20:30,283000000,283000000,True,1404-12-06
6999aa2a8b485deed408e70b,411412171,374367,نرم افزار جمینی,فناوری مد و پوشاک,,1405-02-07,1405-03-25,5,30,دوشنبه ساعت 15:00 تا 19:00,61000000,61000000,True,1404-12-06
6999bc845f85cf1c860bd943,6025,374415,کاربرد هوش مصنوعی در تولید محتوا و بازاریابی محتوایی,تولید محتوا,,1405-02-07,1405-03-11,6,30,دوشنبه ساعت 09:00 تا 14:00,52000000,52000000,True,1404-12-06
699ab81c5380fe03a7033994,3869,374461,حسابداری ویژه بازار کار,علوم مالی و حسابداری,,1405-02-07,1405-08-30,5,180,شنبه ساعت 17:30 تا 20:30 | دوشنبه ساعت 17:30 تا 20:30,177600000,177600000,True,1404-12-06
699ab840b194e199d2015683,3865,374463,حسابداری مالی خدماتی,علوم مالی و حسابداری,,1405-02-07,1405-04-01,3,50,شنبه ساعت 17:30 تا 20:30 | دوشنبه ساعت 17:30 تا 20:30,53900000,53900000,True,1404-12-06
699ab9fb47f36385a3009073,3872,374472,دوره تحلیل تکنیکال کاربردی,علوم مالی و حسابداری,,1405-02-07,1405-03-25,2,24,دوشنبه ساعت 17:30 تا 20:30,58500000,58500000,True,1404-12-06
699aba2e782fe96aec029707,4446,374475,کارگاه جامع مدیریت سرمایه گذاری در بازار رمز ارزها (ارز دیجیتال),علوم مالی و حسابداری,,1405-02-07,1405-07-06,3,68,دوشنبه ساعت 17:30 تا 20:30,172900000,172900000,True,1404-12-06
